product_id,warehouse_id,supplier_id,category,region,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,governance_priority_score,risk_tier,main_risk_driver,recommended_action,fill_rate,stockout_rate,service_gap_rate,excess_day_rate,slow_moving_rate,dos_stretch,lost_sales_share,inventory_value_share,lost_sales_revenue,inventory_value_sum
SKU-0047,WH-MAD,SUP-003,Pet Care,Spain Central,81.86659772641312,94.36659772641312,4.668323481912975,98.25809170536029,5.835404352391219,58.06728387200157,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7683254744553992,0.23167452554460075,0.2224976618214411,0.004103967168262654,0.0,0.277249886000912,0.011893518502072412,0.0030571343998245033,413653.1,9122145.76
SKU-0077,WH-PORTO,SUP-003,Frozen,Portugal North,91.08227025122417,91.08227025122417,0.7201367895179888,98.25809170536029,1.9037775034998983,58.05850066839507,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7480223359702187,0.2519776640297813,0.231202943229409,0.008207934336525308,0.013679890560875513,0.37317525459796325,0.003914775828357696,0.0011881321436665556,136154.76,3545252.9
SKU-0047,WH-PORTO,SUP-003,Pet Care,Portugal North,79.3318308256919,93.90390264889632,6.349601463762742,98.2580917053603,7.937001829703427,58.05487726124243,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.8063059630405791,0.19369403695942083,0.18618618784530389,0.046511627906976744,0.0,0.40332558139534885,0.010170008629989085,0.0045719199148972905,353709.93,13642095.64
SKU-0031,WH-PORTO,SUP-003,Pet Care,Portugal North,77.7434310459449,90.0521873948769,10.571557149299704,98.25809170536029,9.033529883957051,57.99306725034325,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.822277430591128,0.17772256940887204,0.172120428234812,0.08344733242134063,0.005471956224350205,0.47179160966712264,0.012132378759666957,0.005640191334939149,421960.59,16829697.6
SKU-0055,WH-MAD,SUP-002,Pet Care,Spain Central,82.50086685337685,95.00086685337685,4.209929741598116,96.02684642340185,5.262412176997644,57.811815023060866,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.6886263277240721,0.31137367227592794,0.2870400206866372,0.016415868673050615,0.0,0.2867688098495212,0.014740448675906721,0.002739430889339853,512668.5,8174154.16
SKU-0047,WH-LYON,SUP-003,Pet Care,France South-East,81.8035372770783,94.3035372770783,3.8339406422838134,98.25809170536027,4.792425802854766,57.692007186861446,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7554729190302113,0.24452708096978865,0.2349073490482793,0.0,0.0,0.24029457364341086,0.011642444225872229,0.002503645722924714,404920.81,7470597.7
SKU-0046,WH-PORTO,SUP-002,Dairy,Portugal North,88.49436754682563,89.5992170103114,3.8919288645690826,96.02684642340185,0.0,57.24883430874753,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7983123242004375,0.20168767579956245,0.1926343369100948,0.08891928864569083,0.0,0.46655950752393976,0.0023702004662750475,0.0008106256387630642,82434.87999999999,2418815.88
SKU-0055,WH-LYON,SUP-002,Pet Care,France South-East,81.75242142257599,94.25242142257599,3.682623300910789,96.02684642340185,4.603279126138486,57.24869795200724,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.6787055153085506,0.32129448469144944,0.29666199566389934,0.027359781121751026,0.0013679890560875513,0.3516151390788874,0.01144282179057228,0.002414582592562935,397978.0,7204843.32
SKU-0005,WH-MAD,SUP-003,Frozen,Spain Central,90.15184854133345,90.15184854133345,0.0,98.25809170536029,0.0,57.19114500187103,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7547715945940064,0.2452284054059936,0.238919323597902,0.04103967168262654,0.0,0.3711313269493844,0.0028575214071054327,0.0005060230904506142,99383.76000000001,1509916.08
SKU-0030,WH-LYON,SUP-003,Dairy,France South-East,86.82800944840037,86.82800944840037,6.354309165526674,98.25809170536029,0.0,57.18721321884822,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7325297448953083,0.26747025510469163,0.2577669247155401,0.11354309165526676,0.0013679890560875513,0.44413725490196077,0.0009280687476273071,0.00034073249371204645,32277.96,1016707.5
SKU-0055,WH-PORTO,SUP-002,Pet Care,Portugal North,80.9047518721469,93.4047518721469,4.437186393030323,96.02684642340185,5.546482991287903,57.17191364203944,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7771970104049631,0.2228029895950369,0.20507425138000096,0.023255813953488372,0.0,0.3808472412220702,0.008589649471165268,0.0028925823831583188,298745.5,8631141.02
SKU-0046,WH-LIS,SUP-002,Dairy,Portugal South,89.4781214442227,90.10005221035713,2.113543091655266,96.02684642340185,0.0,57.168306402633576,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7948477123306051,0.20515228766939486,0.19585379489243707,0.07113543091655267,0.0,0.42400501595987233,0.002807879529649702,0.000865067231694696,97657.23,2581263.48
SKU-0005,WH-LYON,SUP-003,Frozen,France South-East,89.69401600574761,89.69401600574761,0.60875512995896,98.25809170536029,0.0,57.1266432666917,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7456179656817523,0.25438203431824774,0.24782329528980732,0.0560875512995896,0.0,0.3639021887824897,0.0024474564341475445,0.0004186360419283535,85121.82,1249162.94
SKU-0031,WH-MAD,SUP-003,Pet Care,Spain Central,76.62588896531209,90.7295333757993,7.179587515820306,98.25809170536029,8.974484394775383,57.05153418627381,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.8327347143334447,0.1672652856665553,0.16184200634814566,0.03967168262653899,0.0,0.3794468764249886,0.014004950838007253,0.005576775811815572,487088.10000000003,16640472.8
SKU-0046,WH-LYON,SUP-002,Dairy,France South-East,90.19765044888601,90.19765044888601,0.19835841313269453,96.02684642340185,0.0,56.902820653383706,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7338759472354757,0.2661240527645243,0.25404350266629244,0.05198358413132695,0.0013679890560875513,0.4075088919288646,0.00290214886637655,0.0006509926074716873,100935.89,1942488.84
SKU-0046,WH-MAD,SUP-002,Dairy,Spain Central,90.07741401390284,90.07741401390284,0.0,96.02684642340185,0.0,56.7999058741396,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7609243697478991,0.23907563025210085,0.22810204831932773,0.016415868673050615,0.0,0.37717966256269947,0.0027864546803936,0.0006518471168395903,96912.08,1945038.6
SKU-0031,WH-LIS,SUP-003,Pet Care,Portugal South,71.86520058307381,81.8325501261177,17.442056766094463,98.2580917053603,10.781709124512743,56.667636741835715,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.8545717567970046,0.14542824320299536,0.14084648768242353,0.1381668946648427,0.0,0.549439124487004,0.011952290128416676,0.007882883290171686,415697.16000000003,23521638.56
SKU-0048,WH-PORTO,SUP-003,Health,Portugal North,83.12847845504446,78.87650921744505,8.108715151546027,98.25809170536029,10.135893939432535,56.39007831779784,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.8569360626325232,0.14306393736747675,0.1359981242864133,0.04103967168262654,0.0,0.4075380756953944,0.01228691455990216,0.006965854900709859,427335.3,20785328.82
SKU-0030,WH-LIS,SUP-003,Dairy,Portugal South,87.27474048333904,87.27474048333904,1.8399452804377558,98.2580917053603,0.0,56.309262162498676,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.785237787820099,0.21476221217990102,0.2068920809124166,0.06839945280437756,0.0,0.41684860921112626,0.0010795018766107836,0.00045217128512887425,37544.759999999995,1349228.34
SKU-0030,WH-MAD,SUP-003,Dairy,Spain Central,88.01065305328426,88.01065305328426,0.0,98.25809170536029,0.0,56.206195077368406,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.6837012024378192,0.3162987975621809,0.3047844259594795,0.0027359781121751026,0.0,0.31886593707250344,0.001384711742526291,0.00030138587230568606,48159.869999999995,899301.6
SKU-0012,WH-PORTO,SUP-003,Household,Portugal North,84.07919201740492,78.96043570147968,9.172981432191126,98.25809170536029,4.549332125396228,56.1100186526417,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.8503241090255903,0.1496758909744097,0.1450178585374743,0.10533515731874145,0.0,0.49949316005471955,0.006129765675620056,0.0023897663503900544,213191.46,7130794.44
SKU-0013,WH-PORTO,SUP-001,Frozen,Portugal North,86.07500922057073,89.63761635468224,1.976744186046511,95.15844504508888,0.0,56.07804762283245,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.8198514406987185,0.18014855930128154,0.17624928577259,0.06976744186046512,0.0,0.42349999999999993,0.002401195551154707,0.0009143042621510592,83512.88,2728181.25
SKU-0030,WH-PORTO,SUP-003,Dairy,Portugal North,87.54843794872237,87.54843794872237,0.0,98.2580917053603,0.0,55.99357612926994,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.7165235403271049,0.2834764596728952,0.2731001596685798,0.03967168262653899,0.0,0.3802298221614227,0.0011842431241576884,0.0003453489878110207,41187.63,1030482.6
SKU-0055,WH-LIS,SUP-002,Pet Care,Portugal South,73.83527012695737,89.2773960664478,8.551205404109137,96.02684642340184,7.363083362523564,55.80890836057208,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.8317637866513139,0.1682362133486861,0.1550129539005634,0.07660738714090287,0.0,0.4554341085271318,0.0077045069034284396,0.004096070225319759,267960.5,12222213.6
SKU-0037,WH-LIS,SUP-003,Frozen,Portugal South,80.28893657068,78.22402774926964,10.277670443740377,98.25809170536029,7.469181077931286,55.71225181206824,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.8585653322495428,0.1414346677504572,0.13577057508636456,0.09302325581395349,0.0,0.468061559507524,0.005458382809680838,0.004180144059349862,189840.96,12473080.48
SKU-0005,WH-PORTO,SUP-003,Frozen,Portugal North,84.56764685587864,87.11818100746548,1.8399452804377558,98.25809170536029,0.0,55.625116607215986,High,Supplier Risk,investigate supplier reliability and qualify backup source,0.8264397850147643,0.1735602149852357,0.16910670660463534,0.06839945280437756,0.0,0.44411422708618326,0.002071880537455749,0.0006219487263154423,72059.4,1855825.16
SKU-0049,WH-MAD,SUP-001,Beverages,Spain Central,64.04850720805254,71.50734581363662,35.0,95.15844504508887,0.0,54.72860901614688,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8504648980636356,0.1495351019363644,0.14443154482640963,0.4240766073871409,0.0,0.8498919288645691,0.00022278105414625827,0.0002641314475934044,7748.26,788138.58
SKU-0077,WH-LIS,SUP-003,Frozen,Portugal South,82.53511987729424,84.53952603526258,1.2489573838323582,98.25809170536029,1.8186273976178322,54.68277677895229,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8375639610715361,0.16243603892846392,0.1487542389886626,0.015047879616963064,0.01094391244870041,0.3524286365709074,0.0029261413047604384,0.0013484673595588383,101770.34,4023675.18
SKU-0008,WH-LYON,SUP-004,Health,France South-East,92.00841374959352,93.8304057402105,6.048492282370241,58.97763862848871,7.5606153529628015,54.671255040490585,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8285132626788815,0.1714867373211185,0.16949144761790713,0.0,0.0,0.26155335157318743,0.025190730217158133,0.004253981395569004,876126.24,12693402.8
SKU-0060,WH-LYON,SUP-002,Household,France South-East,78.99807390990686,91.49807390990686,0.0,96.02684642340185,1.0036065166024124,54.593914338625794,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.7067168428610334,0.2932831571389666,0.2709627392240846,0.0013679890560875513,0.013679890560875513,0.228578203374373,0.004506149971854494,0.0007908754317345572,156722.58000000002,2359883.48
SKU-0077,WH-LYON,SUP-003,Frozen,France South-East,81.69624062741863,75.68258501843795,8.116033712249669,98.2580917053603,4.760295218287463,54.59285054899464,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8364341642123411,0.16356583578765893,0.1500993463113282,0.11901504787961696,0.02188782489740082,0.5034950600395197,0.0020576972671215313,0.001337399905545126,71566.11,3990651.14
SKU-0060,WH-LIS,SUP-002,Household,Portugal South,76.69140823684162,89.8001060790556,2.560881510075772,96.02684642340184,3.201101887594715,54.589022568659956,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.7978753892890579,0.20212461071094212,0.1868511052943312,0.049247606019151846,0.004103967168262654,0.39615959872321027,0.004024190490650742,0.0018459793589504603,139960.17,5508195.12
SKU-0060,WH-PORTO,SUP-002,Household,Portugal North,78.97628740578966,91.47628740578966,0.2238593713431412,96.02684642340185,0.537254882006311,54.57232956701078,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.7018433530261924,0.29815664697380767,0.27586662947843504,0.019151846785225718,0.01094391244870041,0.3054911080711354,0.004473055674407984,0.0010550479800703373,155571.57,3148144.7
SKU-0060,WH-MAD,SUP-002,Household,Spain Central,79.10802802923628,91.60802802923628,0.0,96.02684642340185,0.25743066782738455,54.54002861468882,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.7070177528893126,0.2929822471106875,0.2706762301918265,0.0013679890560875513,0.01094391244870041,0.24379799361605106,0.004676946978216359,0.0009131726009327225,162662.85,2724804.5
SKU-0013,WH-LYON,SUP-001,Frozen,France South-East,84.17712939233958,85.81404525319465,0.0,95.15844504508888,0.0,54.306952217078546,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8310174060221075,0.16898259397789248,0.165324194997597,0.04103967168262654,0.0,0.4023994528043776,0.0021996452675790796,0.0008467994598083865,76503.02,2526754.5
SKU-0012,WH-LIS,SUP-003,Household,Portugal South,72.17303692252598,62.31408403039795,26.83986486020451,98.25809170536029,6.45509783312158,54.09720328403754,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.879248999692213,0.12075100030778702,0.11698575561711295,0.2667578659370725,0.0,0.686203146374829,0.005228345225365815,0.0034423318442803716,181840.32,10271531.68
SKU-0098,WH-MAD,SUP-003,Snacks,Spain Central,70.26452281314768,90.26452281314768,0.0,98.25809170536029,9.584628777515233,53.78482319575771,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.7756635676092297,0.22433643239077028,0.2048646851967821,0.0,0.04514363885088919,0.30861833105335157,0.0029685611549248214,0.0009940713925603122,103245.69,2966197.41
SKU-0049,WH-LIS,SUP-001,Beverages,Portugal South,66.21610201751047,69.26701123055722,30.704514363885085,95.15844504508888,0.0,53.72504160947174,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8363151884278645,0.16368481157213552,0.1581073467834031,0.35704514363885087,0.0,0.7410611035111718,0.00027323403674526825,0.000254276669911058,9503.0,758733.03
SKU-0098,WH-LYON,SUP-003,Snacks,France South-East,67.98005520671201,89.06836525781934,0.0,98.25809170536029,11.450068399452803,53.23455785511218,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.7882793867120954,0.2117206132879046,0.1927445996592845,0.046511627906976744,0.05198358413132695,0.4225344277245782,0.0019805281314905347,0.0009609903621627635,68882.19,2867487.33
SKU-0023,WH-MAD,SUP-007,Pet Care,Spain Central,92.36889144011744,93.61122609207108,1.7272818728895911,56.988316867560705,2.1591023411119887,52.59795636194271,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8029472320540403,0.1970527679459597,0.19171776898697573,0.0,0.0,0.2906217510259918,0.009211175104188877,0.001512051571708983,320361.98,4511792.1
SKU-0013,WH-MAD,SUP-001,Frozen,Spain Central,82.62988615400658,78.61660329950324,0.0,95.15844504508887,0.0,52.35217661006651,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8424384612520016,0.15756153874799836,0.15411611365582986,0.02188782489740082,0.0,0.38600889192886456,0.0023016443989432637,0.0009124221537917849,80050.52,2722565.25
SKU-0098,WH-PORTO,SUP-003,Snacks,Portugal North,65.0815477663795,89.13049086066505,0.23916396868845813,98.25809170536029,9.510495813988294,52.33844289257862,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8105332298322088,0.18946677016779126,0.17300704603809638,0.013679890560875513,0.04377564979480164,0.38864234686122506,0.002022599215069027,0.001058920270560912,70345.41,3159699.18
SKU-0008,WH-MAD,SUP-004,Health,Spain Central,86.98876749936838,85.42799361961592,7.272324624479876,58.97763862848871,9.090405780599845,52.12589969588125,Medium,Service Risk,review reorder point and raise safety stock,0.8551119367738279,0.14488806322617212,0.1431934254856891,0.0,0.0,0.28065937072503416,0.026982110124360602,0.005701958458230057,938429.91,17014003.76
SKU-0118,WH-LYON,SUP-001,Dairy,France South-East,44.92106901920083,27.947836680551355,61.274998632010934,95.15844504508887,42.57521004850142,51.840225143247935,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9289050337311884,0.07109496626881162,0.06431551634665283,0.6730506155950753,0.06976744186046512,1.729861073111415,8.53992219908793e-05,0.0005671269716248315,2970.16,1692243.2
SKU-0010,WH-PORTO,SUP-001,Snacks,Portugal North,70.48037333332606,62.56698670699667,20.031895920701654,95.15844504508887,2.7330983550494357,51.09566667342705,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8811275446995305,0.11887245530046955,0.11824597360089323,0.22845417236662108,0.0,0.6510752393980848,0.0032424573593925186,0.001687735066245888,112771.72,5036011.92
SKU-0038,WH-MAD,SUP-001,Dairy,Spain Central,77.39568434932208,77.07535316459267,0.0,95.15844504508885,0.0,50.756893147261906,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8564841737974579,0.14351582620254216,0.1342511423112071,0.038303693570451436,0.0,0.4249357045143639,0.0018576492963334385,0.0008843129023106816,64608.5,2638690.4
SKU-0024,WH-LYON,SUP-005,Health,France South-East,81.92002565185463,80.78363696811296,7.447179745422133,62.22816255992259,8.71902940133991,50.397699554106474,Medium,Service Risk,review reorder point and raise safety stock,0.861846362930365,0.138153637069635,0.137063001553197,0.05471956224350205,0.0013679890560875513,0.46008207934336526,0.011716058127509376,0.005310527923988432,407481.08,15846019.0
SKU-0058,WH-PORTO,SUP-001,Snacks,Portugal North,69.07847724399595,84.47518847598246,0.0,95.15844504508887,0.0,50.388727210489385,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8280308232242313,0.17196917677576867,0.163367208361944,0.03283173734610123,0.0,0.39626903784769724,0.0010084109978847594,0.00039708854876737635,35072.24,1184867.64
SKU-0080,WH-MAD,SUP-003,Health,Spain Central,27.79187499999999,6.951871657754011,87.29265173731694,98.25809170536027,64.81970722232396,50.375705261405926,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9727272727272728,0.02727272727272727,0.023157954545454548,0.8180574555403557,0.049247606019151846,3.6603210214318285,0.00019441681366965015,0.005729770624134727,6761.76,17096992.14
SKU-0029,WH-MAD,SUP-002,Frozen,Spain Central,70.83258528769673,71.66070666925168,5.094100055932622,96.02684642340185,5.26468389344519,50.08911112253305,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8797880829934386,0.12021191700656145,0.1151713069693208,0.058823529411764705,0.0,0.44374008207934335,0.0038123479987416053,0.0027406228913007267,132592.35,8177710.96
SKU-0115,WH-MAD,SUP-002,Personal Care,Spain Central,63.61602050043723,87.83029354379208,0.0,96.02684642340185,0.6305185922148985,50.043077530393575,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8123181721421983,0.18768182785780174,0.1719048463776343,0.009575923392612859,0.012311901504787962,0.3865499316005472,0.0013027380812149687,0.000548590148058858,45308.85,1636931.4
SKU-0080,WH-LYON,SUP-003,Health,France South-East,20.0,0.0,88.1690644502427,98.25809170536029,83.82344348408184,49.32700836167279,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,1.0,0.0,0.0,0.9165526675786594,0.11491108071135431,6.480216750265997,0.0,0.007067214619810862,0.0,21087774.84
SKU-0058,WH-LIS,SUP-001,Snacks,Portugal South,67.92139395541012,77.95070179752136,2.5239398084815314,95.15844504508885,0.0,49.28138570600291,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8372174645514531,0.16278253544854696,0.15509314895409237,0.07523939808481532,0.0013679890560875513,0.458891016871865,0.0010374911730677715,0.0005109123092897255,36083.64,1524504.96
SKU-0005,WH-LIS,SUP-003,Frozen,Portugal South,71.53589389799444,71.61519579532744,2.5239398084815314,98.25809170536029,0.0,49.25099783738391,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.873214913823426,0.12678508617657405,0.12338557861413998,0.07523939808481532,0.0,0.4737517099863201,0.0018281746382519581,0.0008156513372688834,63583.380000000005,2433812.0
SKU-0001,WH-LYON,SUP-007,Beverages,France South-East,85.62354874164343,88.96184714818374,0.0,56.988316867560705,0.0,49.23938876940456,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8223703443840262,0.1776296556159738,0.17263216979477283,0.0,0.0,0.1959767441860465,0.0024763663951352984,0.00030429153459794555,86127.29999999999,907971.77
SKU-0007,WH-LYON,SUP-005,Pet Care,France South-East,83.48239458915491,82.13380447964298,2.5309475082718524,62.22816255992259,3.1636843853398156,49.11206091243906,Medium,Service Risk,review reorder point and raise safety stock,0.8549422076476185,0.14505779235238153,0.1418620675694824,0.0,0.0,0.2378987688098495,0.008688693431078682,0.001832799382410762,302190.22000000003,5468867.55
SKU-0010,WH-LYON,SUP-001,Snacks,France South-East,69.28087021595947,68.37296159178848,6.625860003923001,95.15844504508887,1.0234330760391839,48.62829864082496,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8835565476190477,0.11644345238095238,0.11580664466873707,0.10807113543091655,0.0,0.5036641586867304,0.0030034033106364827,0.0012165112075798112,104457.49,3629932.84
